"","date","line","time","day","location","incident","min_delay","min_gap","bound","day_type","rush_type","Year","Month","Day","Max Temp (°C)","Min Temp (°C)","Total Precip (mm)","Snow on Grnd (cm)"
"1839",2024-02-12,"512",17:53:00,"Monday","ST CLAIR AND YONGE","Collision - TTC Involved",4,7,"W","Weekday","evening",2024,"02","12",3.9,-0.3,0,NA
"1840",2024-02-12,"511",18:21:00,"Monday","CNE LOOP","Emergency Services",5,15,"N","Weekday","evening",2024,"02","12",3.9,-0.3,0,NA
"1841",2024-02-12,"501",18:50:00,"Monday","QUEEN AND BAY","Collision - TTC Involved",9,18,"W","Weekday","evening",2024,"02","12",3.9,-0.3,0,NA
"1842",2024-02-12,"501",19:05:00,"Monday","BROADVIEW AND MOUNTSTE","Operations",9,18,"N","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1843",2024-02-12,"506",19:16:00,"Monday","COLLEGE AND YONGE","Diversion",27,37,"E","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1844",2024-02-12,"512",19:32:00,"Monday","EARLSCOURT LOOP","Security",6,12,"E","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1845",2024-02-12,"510",19:45:00,"Monday","SPADINA AND QUEEN","General Delay",10,20,"S","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1846",2024-02-12,"501",19:54:00,"Monday","QUEEN ANDF JOHN","Operations",9,18,"E","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1847",2024-02-12,"505",19:54:00,"Monday","DUNDAS AND UNIVERSITY","Diversion",30,40,"E","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1848",2024-02-12,"506",20:00:00,"Monday","MAIN STREET STATION","Operations",10,20,"W","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1849",2024-02-12,"505",20:20:00,"Monday","DUNDAS AND YONGE","Held By",50,60,NA,"Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1850",2024-02-12,"501",20:25:00,"Monday","QUEEN AND ONTARIO","Security",9,18,"E","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1851",2024-02-12,"505",22:48:00,"Monday","KINGSTON LOOP","Security",10,20,NA,"Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1852",2024-02-12,"503",23:23:00,"Monday","QUEEN AND LESLIE","Operations",40,50,"E","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1853",2024-02-12,"501",23:28:00,"Monday","QUEEN AND JONES","Held By",40,50,"E","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1854",2024-02-12,NA,00:19:00,"Monday","QUEEN BETWEEN VICTORIA","Rail/Switches",0,0,"E","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1855",2024-02-12,"505",01:07:00,"Monday","DUNDAS AND HURON","Emergency Services",10,20,"W","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1856",2024-02-12,"505",01:41:00,"Monday","KINGSTON LOOP","Emergency Services",0,0,NA,"Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1857",2024-02-12,"501",01:47:00,"Monday","RONCESVALLES AND QUEEN","Security",49,0,"N","Weekday","none",2024,"02","12",3.9,-0.3,0,NA
"1858",2024-02-13,"503",02:08:00,"Tuesday","KING AND YONGE","Held By",12,22,"E","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1859",2024-02-13,"504",02:12:00,"Tuesday","KING AND BAY","Held By",12,22,"E","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1860",2024-02-13,"504",04:33:00,"Tuesday","EGLINTON GARAGE","Mechanical",5,10,"W","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1861",2024-02-13,"301",05:07:00,"Tuesday","QUEEN AND NEVILLE PARK","Emergency Services",0,0,"E","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1862",2024-02-13,"506",05:57:00,"Tuesday","QUEEN AND COXWELL","Emergency Services",0,0,"E","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1863",2024-02-13,"510",06:03:00,"Tuesday","SPADINA STATION","General Delay",9,18,"E","Weekday","morning",2024,"02","13",4.9,-5.3,0.1,NA
"1864",2024-02-13,"512",06:45:00,"Tuesday","ST CLAIR AND DEER PARK","Mechanical",3,6,"E","Weekday","morning",2024,"02","13",4.9,-5.3,0.1,NA
"1865",2024-02-13,"504",07:35:00,"Tuesday","BROADVIEW STATION","Mechanical",6,12,NA,"Weekday","morning",2024,"02","13",4.9,-5.3,0.1,NA
"1866",2024-02-13,"512",07:40:00,"Tuesday","ST CLAIR AND DUFFERIN","Collision - TTC Involved",3,6,"E","Weekday","morning",2024,"02","13",4.9,-5.3,0.1,NA
"1867",2024-02-13,"510",08:12:00,"Tuesday","SPADINA AND FRONT","Emergency Services",81,89,"N","Weekday","morning",2024,"02","13",4.9,-5.3,0.1,NA
"1868",2024-02-13,"504",09:13:00,"Tuesday","KING AND YONGE","Security",10,14,"W","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1869",2024-02-13,"511",09:44:00,"Tuesday","BATHURST STATION","Emergency Services",9,18,NA,"Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1870",2024-02-13,"501",10:29:00,"Tuesday","196 BATHURST ST","Mechanical",8,16,"S","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1871",2024-02-13,"505",10:35:00,"Tuesday","QUEEN AND KINGSTON","Operations",10,20,NA,"Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1872",2024-02-13,"510",11:08:00,"Tuesday","SPADINA AND KING","Security",6,14,"S","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1873",2024-02-13,"506",12:56:00,"Tuesday","COLLEGE AND SPADINA","General Delay",20,29,"W","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1874",2024-02-13,"501",13:47:00,"Tuesday","SPADINA AND QUEEN","Operations",8,16,"E","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1875",2024-02-13,"501",13:50:00,"Tuesday","BATHURST AND WOLSELEY","Mechanical",8,11,"S","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1876",2024-02-13,"501",14:03:00,"Tuesday","UNION STATION","General Delay",8,18,"N","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1877",2024-02-13,"510",14:08:00,"Tuesday","UNION STATION","General Delay",8,18,"W","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1878",2024-02-13,"504",14:32:00,"Tuesday","YONGE AND KING","Cleaning - Unsanitary",5,10,"W","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1879",2024-02-13,"503",15:03:00,"Tuesday","CHARLOTTE AND KING","Operations",66,76,"S","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1880",2024-02-13,"512",15:36:00,"Tuesday","ST CLAIR AND GUNNS","Mechanical",3,7,"W","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1881",2024-02-13,"504",15:40:00,"Tuesday","DISTILLERY LOOP","Mechanical",10,20,"N","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1882",2024-02-13,"512",16:07:00,"Tuesday","ST CLAIR STATION","Mechanical",3,7,"S","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1883",2024-02-13,"504",16:13:00,"Tuesday","BROADVIEW AND BLOOR","Cleaning - Unsanitary",5,10,"N","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1884",2024-02-13,"510",16:54:00,"Tuesday","UNION STATION","General Delay",8,18,"N","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1885",2024-02-13,"503",16:57:00,"Tuesday","RUSSELL DIVISION","Operations",10,20,NA,"Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1886",2024-02-13,"512",17:00:00,"Tuesday","ST. CLAIRE STATION","Operations",4,7,"W","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1887",2024-02-13,"505",17:15:00,"Tuesday","BAY AND DUNDAS","Operations",10,20,"E","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1888",2024-02-13,"505",17:15:00,"Tuesday","BAY AND DUNDAS","Operations",10,20,"E","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1889",2024-02-13,"512",17:16:00,"Tuesday","ST. CLAIR AND DUFFERIN","Operations",3,7,"S","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1890",2024-02-13,"510",17:22:00,"Tuesday","UNION STATION","General Delay",9,19,"N","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1891",2024-02-13,"501",18:21:00,"Tuesday","MUNRO AND GERRARD","Operations",9,18,"W","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1892",2024-02-13,"509",18:35:00,"Tuesday","BATHURST AND FLEET","General Delay",0,0,"E","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1893",2024-02-13,"511",18:45:00,"Tuesday","BATHURST AND KING","Operations",10,20,"N","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1894",2024-02-13,"504",19:00:00,"Tuesday","YONGE AND KING","Operations",9,18,"W","Weekday","evening",2024,"02","13",4.9,-5.3,0.1,NA
"1895",2024-02-13,"510",19:38:00,"Tuesday","SPADINA STATION","Operations",9,19,"S","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1896",2024-02-13,"506",20:24:00,"Tuesday","DUNDAS AND HOWARD PARK","Operations",10,20,"W","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1897",2024-02-13,"504",20:44:00,"Tuesday","THE QUEENSWAY AND RONC","Mechanical",8,16,"E","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1898",2024-02-13,"503",21:15:00,"Tuesday","SUMACH AND KING","Operations",10,20,"S","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1899",2024-02-13,"501",21:27:00,"Tuesday","BROADVIEW AND MOUNTSTE","Operations",9,18,"E","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1900",2024-02-13,"504",21:44:00,"Tuesday","SUMACH AND KING","Diversion",30,40,"E","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1901",2024-02-13,"504",22:07:00,"Tuesday","QUEEN AND BROADVIEW","Mechanical",10,20,"W","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1902",2024-02-13,"505",23:21:00,"Tuesday","DUNDAS AND BROCK","Operations",10,20,"W","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1903",2024-02-13,"510",23:51:00,"Tuesday","SPADINA STATION","Security",10,20,NA,"Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1904",2024-02-13,"501",00:41:00,"Tuesday","RICHMOND AND YONGE","Security",9,18,"W","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1905",2024-02-13,"501",01:20:00,"Tuesday","QUEEN AND JAMESON","Diversion",14,24,"W","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1906",2024-02-13,"506",01:21:00,"Tuesday","COLLEGE AND DUFFERIN","Mechanical",108,118,"E","Weekday","none",2024,"02","13",4.9,-5.3,0.1,NA
"1907",2024-02-14,"306",02:01:00,"Wednesday","DUNDAS AND BLOOR","Utilized Off Route",21,42,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1908",2024-02-14,"306",02:49:00,"Wednesday","KINGSTON RD LOOP","Security",0,0,"S","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1909",2024-02-14,"600",03:44:00,"Wednesday","LONG BRANCH LOOP","Security",30,60,"W","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1910",2024-02-14,"504",05:22:00,"Wednesday","DUFFERIN AND KING","Held By",5,9,NA,"Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1911",2024-02-14,"501",06:36:00,"Wednesday","GERRARD AND MUNRO","Mechanical",5,10,NA,"Weekday","morning",2024,"02","14",0.2,-6.9,0,NA
"1912",2024-02-14,"510",07:12:00,"Wednesday","EASTERN AND LESLIE","Mechanical",8,16,"W","Weekday","morning",2024,"02","14",0.2,-6.9,0,NA
"1913",2024-02-14,"501",07:28:00,"Wednesday","BROADVIEW AND MOUNTSTE","Operations",5,10,NA,"Weekday","morning",2024,"02","14",0.2,-6.9,0,NA
"1914",2024-02-14,"510",08:01:00,"Wednesday","QUEENS QUAY AND YORK","Operations",8,16,"E","Weekday","morning",2024,"02","14",0.2,-6.9,0,NA
"1915",2024-02-14,"509",08:50:00,"Wednesday","BATHURST AND FLEET","General Delay",16,26,NA,"Weekday","morning",2024,"02","14",0.2,-6.9,0,NA
"1916",2024-02-14,"506",09:25:00,"Wednesday","COLLEGE AND BORDEN","Mechanical",9,18,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1917",2024-02-14,"506",09:54:00,"Wednesday","BROADVIEW AND GERRARD","Operations",23,31,NA,"Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1918",2024-02-14,"508",10:06:00,"Wednesday","KING AND ST LAWRENCE","Collision - TTC Involved",130,0,"W","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1919",2024-02-14,"501",10:10:00,"Wednesday","BATHURST AND WOLSELEY","Cleaning - Unsanitary",8,16,"N","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1920",2024-02-14,"503",10:14:00,"Wednesday","KING AND ST LAWRENCE","Diversion",116,126,"W","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1921",2024-02-14,"504",10:34:00,"Wednesday","QUEEN AND KING","Collision - TTC Involved",119,125,"W","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1922",2024-02-14,"503",11:07:00,"Wednesday","KINGSTON AND WOODBINE","Mechanical",36,46,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1923",2024-02-14,"501",11:35:00,"Wednesday","BROADVIEW AND QUEEN","Security",10,20,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1924",2024-02-14,"512",14:25:00,"Wednesday","ST CLAIR STATION","Mechanical",6,12,"W","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1925",2024-02-14,"506",15:19:00,"Wednesday","COLLEGE AND BAY","Security",0,0,NA,"Weekday","evening",2024,"02","14",0.2,-6.9,0,NA
"1926",2024-02-14,"510",15:20:00,"Wednesday","UNION STATION","General Delay",17,27,"N","Weekday","evening",2024,"02","14",0.2,-6.9,0,NA
"1927",2024-02-14,"504",15:45:00,"Wednesday","ERINDALE AND BROADVIEW","Utilized Off Route",5,10,"E","Weekday","evening",2024,"02","14",0.2,-6.9,0,NA
"1928",2024-02-14,"506",15:51:00,"Wednesday","LOWER GERRAD AND NORWO","Diversion",55,65,"W","Weekday","evening",2024,"02","14",0.2,-6.9,0,NA
"1929",2024-02-14,"510",16:22:00,"Wednesday","UNION STATION","Operations",10,20,"W","Weekday","evening",2024,"02","14",0.2,-6.9,0,NA
"1930",2024-02-14,"501",16:35:00,"Wednesday","QUEEN AND UNIVERSITY","Security",9,18,"W","Weekday","evening",2024,"02","14",0.2,-6.9,0,NA
"1931",2024-02-14,"501",16:47:00,"Wednesday","BROADVIEW AND DUNDAS","Mechanical",5,10,"N","Weekday","evening",2024,"02","14",0.2,-6.9,0,NA
"1932",2024-02-14,"510",17:45:00,"Wednesday","SPADINA AND COLLEGE","General Delay",10,20,"N","Weekday","evening",2024,"02","14",0.2,-6.9,0,NA
"1933",2024-02-14,"506",17:49:00,"Wednesday","COLLEGE AND BORDEN","Held By",58,68,"W","Weekday","evening",2024,"02","14",0.2,-6.9,0,NA
"1934",2024-02-14,"506",17:54:00,"Wednesday","HIGH PARK LOOP","Operations",10,20,NA,"Weekday","evening",2024,"02","14",0.2,-6.9,0,NA
"1935",2024-02-14,"501",19:05:00,"Wednesday","GERRARD AND MATTHEWS","Operations",9,18,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1936",2024-02-14,"505",19:11:00,"Wednesday","DUNDAS AND DENISON","Collision - TTC Involved",46,56,"W","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1937",2024-02-14,"501",19:12:00,"Wednesday","BATHURST AND COLLEGE","Operations",9,18,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1938",2024-02-14,"510",19:14:00,"Wednesday","QUEENS QUAY","General Delay",9,19,"N","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1939",2024-02-14,"505",19:25:00,"Wednesday","KINGSTON LOOP","Emergency Services",10,20,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1940",2024-02-14,"510",19:45:00,"Wednesday","UNION STATION","General Delay",10,20,"N","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1941",2024-02-14,"510",19:49:00,"Wednesday","UNION STATION","General Delay",0,0,"S","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1942",2024-02-14,"512",19:54:00,"Wednesday","GUNN'S LOOP","Emergency Services",6,12,NA,"Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1943",2024-02-14,"510",20:13:00,"Wednesday","SPADINA AND DUNDAS","Mechanical",10,20,"S","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1944",2024-02-14,"512",21:09:00,"Wednesday","GUNNS LOOP","Emergency Services",6,12,NA,"Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1945",2024-02-14,"501",21:13:00,"Wednesday","CHURCH AND ADELAIDE","Security",0,0,"S","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1946",2024-02-14,"504",22:33:00,"Wednesday","KING AND PORTLAND","Mechanical",60,70,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1947",2024-02-14,"999",22:57:00,"Wednesday","BATHURST AND DUNDAS","Rail/Switches",0,0,"S","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1948",2024-02-14,"510",23:55:00,"Wednesday","SPADINA STATION","Emergency Services",19,29,"W","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1949",2024-02-14,"504",00:48:00,"Wednesday","KING AND SPADINA","Mechanical",52,62,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1950",2024-02-14,"501",00:56:00,"Wednesday","QUEEN AND COXWELL","Cleaning - Unsanitary",10,20,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1951",2024-02-14,"504",01:25:00,"Wednesday","KING AND PORTLAND","Utilized Off Route",5,10,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1952",2024-02-14,"504",01:35:00,"Wednesday","KING AND DUFFERIN","Investigation",10,20,"W","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1953",2024-02-14,"501",01:46:00,"Wednesday","QUEEN AND NEVILLE PARK","Cleaning - Unsanitary",10,20,"E","Weekday","none",2024,"02","14",0.2,-6.9,0,NA
"1954",2024-02-15,"503",02:20:00,"Thursday","KING ST EAST AND FRED","Diversion",40,50,"E","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1955",2024-02-15,"504",03:45:00,"Thursday","KING AND GEORGE","Diversion",31,41,"E","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1956",2024-02-15,"501",04:01:00,"Thursday","NEVILLE PARK LOOP (250","Security",0,0,"E","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1957",2024-02-15,"301",04:38:00,"Thursday","NEVILLE PARK LOOP","Security",30,60,NA,"Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1958",2024-02-15,"501",05:16:00,"Thursday","LESLIE BARNS","Mechanical",10,20,"E","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1959",2024-02-15,"501",08:29:00,"Thursday","QUEEN AND SPADINA","Mechanical",4,15,"W","Weekday","morning",2024,"02","15",1.2,-3.7,6.4,NA
"1960",2024-02-15,"503",09:03:00,"Thursday","SPADINA AND KING","Operations",18,28,"W","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1961",2024-02-15,"501",09:48:00,"Thursday","DUPONT AND OSSINGTON","Operations",8,16,"N","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1962",2024-02-15,"501",09:49:00,"Thursday","WOLESLEY LOOP","Operations",8,16,"E","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1963",2024-02-15,"506",10:00:00,"Thursday","COLLEGE AND DOVERCOURT","General Delay",9,18,"W","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1964",2024-02-15,"506",10:13:00,"Thursday","BATHURST AND COLLEGE","General Delay",10,19,"W","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1965",2024-02-15,"506",10:13:00,"Thursday","COLLEGE AND BATHURST","Held By",10,19,"W","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1966",2024-02-15,"506",10:34:00,"Thursday","CARLTON AND YONGE","Diversion",7,16,"E","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1967",2024-02-15,"509",12:48:00,"Thursday","UNION TUNNEL","Security",18,28,NA,"Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1968",2024-02-15,"512",13:05:00,"Thursday","ST CLAIR AND LANSDOWNE","Operations",4,8,"E","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1969",2024-02-15,"512",13:18:00,"Thursday","ST CLAIR AND AVENUE RO","Collision - TTC Involved",4,8,"W","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1970",2024-02-15,"510",13:30:00,"Thursday","UNION STATION","Security",0,0,NA,"Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1971",2024-02-15,"512",13:33:00,"Thursday","GUNNS LOOP","Mechanical",4,8,"S","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1972",2024-02-15,"503",13:59:00,"Thursday","KINGSTON AND BEECH","General Delay",0,0,"E","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1973",2024-02-15,"506",14:40:00,"Thursday","GERRARD AND BLACKBURN","General Delay",15,24,"E","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1974",2024-02-15,"510",15:05:00,"Thursday","FERRY DOCKS STATION","General Delay",0,0,"S","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1975",2024-02-15,"507",15:12:00,"Thursday","LAKESHORE AND PARK LAW","Collision - TTC Involved",73,93,"W","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1976",2024-02-15,"512",15:19:00,"Thursday","ST CLAIR AND EARLSCOUR","Security",4,7,"E","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1977",2024-02-15,"512",15:19:00,"Thursday","VAUGHAN AND ST CLAIR","Mechanical",4,7,"W","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1978",2024-02-15,"510",15:20:00,"Thursday","SPADINA AND QUEENS QUA","Operations",10,20,"N","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1979",2024-02-15,"505",15:23:00,"Thursday","KINGSTON AND QUEEN","Operations",59,69,"N","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1980",2024-02-15,"503",15:28:00,"Thursday","QUEEN AND BROADVIEW","Diversion",10,80,"E","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1981",2024-02-15,"505",15:31:00,"Thursday","QUEEN AND KINGSTON","Held By",43,53,"N","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1982",2024-02-15,"501",16:12:00,"Thursday","QUEEN AND RONCY","Operations",10,65,"W","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1983",2024-02-15,"506",16:27:00,"Thursday","GERRARD AND WOODLEE","Collision - TTC Involved",10,20,"W","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1984",2024-02-15,"505",16:56:00,"Thursday","DUNDAS AND SHAW","Emergency Services",40,50,"W","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1985",2024-02-15,"506",17:00:00,"Thursday","GERRARD AND WOODBINE","Diversion",13,23,"E","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1986",2024-02-15,"505",17:00:00,"Thursday","DUNDAS AND ST PATRICK","Diversion",19,29,"W","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1987",2024-02-15,"505",17:23:00,"Thursday","COXWELL AND GERRARD","General Delay",0,0,"W","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1988",2024-02-15,"501",17:24:00,"Thursday","QUEENSWAY AND SOUTH KI","Security",8,120,"W","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1989",2024-02-15,"505",17:55:00,"Thursday","DUNDAS AND BEVERLY","Operations",10,20,"E","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1990",2024-02-15,"511",17:57:00,"Thursday","BATHURST STATION","Operations",10,20,"S","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1991",2024-02-15,"501",18:04:00,"Thursday","YORK AND KING","General Delay",0,0,"W","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1992",2024-02-15,"504",18:21:00,"Thursday","BIRKLEY AND KING","Investigation",5,10,"N","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1993",2024-02-15,"509",18:36:00,"Thursday","QUEENS QUAY AND REES","General Delay",0,0,"E","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1994",2024-02-15,"512",18:48:00,"Thursday","ST CLAIR AND VAUGHAN","Mechanical",6,12,"E","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1995",2024-02-15,"511",18:49:00,"Thursday","EXHIBITION LOOP","Security",10,20,NA,"Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1996",2024-02-15,"512",18:55:00,"Thursday","ST CLAIR STN","Mechanical",6,12,"E","Weekday","evening",2024,"02","15",1.2,-3.7,6.4,NA
"1997",2024-02-15,"509",19:03:00,"Thursday","QUEENS QUAY AND DAN LE","Security",38,48,"N","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
"1998",2024-02-15,"510",19:32:00,"Thursday","QUEENS QUAY AND FERRY","Utilized Off Route",10,20,"S","Weekday","none",2024,"02","15",1.2,-3.7,6.4,NA
